UID,organisationunitname,lga,ward,year,ANC1,ANCA,IPT1,IPT3,IPT1_per_ANC1,IPT3_per_ANC1,IPT3_per_IPT1,ANC1_per_Preg,IPT3_per_Preg,LLIN_per_Preg
25741931,NA,Abi,Usumotong,2022,39,61,26,4,0.6666666666666666,0.10256410256410256,0.15384615384615385,NA,NA,NA
55946506,NA,Abi,Usumotong,2022,13,22,5,1,0.38461538461538464,0.07692307692307693,0.2,NA,NA,NA
28545183,NA,Abi,Ediba/Anong,2022,94,321,86,56,0.9148936170212766,0.5957446808510638,0.6511627906976745,NA,NA,NA
12837406,NA,Abi,Ediba/Anong,2022,48,84,41,13,0.8541666666666666,0.2708333333333333,0.3170731707317073,NA,NA,NA
21130094,NA,Abi,Itigidi,2022,149,259,79,34,0.5302013422818792,0.22818791946308725,0.43037974683544306,NA,NA,NA
79803775,NA,Abi,Afafanyi/Igonigoni,2022,64,64,20,20,0.3125,0.3125,1,NA,NA,NA
23664474,NA,Abi,Afafanyi/Igonigoni,2022,75,144,24,22,0.32,0.29333333333333333,0.9166666666666666,NA,NA,NA
39829959,NA,Abi,Usumotong,2022,12,28,16,5,1.3333333333333333,0.4166666666666667,0.3125,NA,NA,NA
39116133,NA,Abi,Itigidi,2022,73,93,41,28,0.5616438356164384,0.3835616438356164,0.6829268292682927,NA,NA,NA
20398002,NA,Abi,Afafanyi/Igonigoni,2022,166,321,145,40,0.8734939759036144,0.24096385542168675,0.27586206896551724,NA,NA,NA
45573328,NA,Yakurr,Ikpakapit,2022,43,237,25,31,0.5813953488372093,0.7209302325581395,1.24,NA,NA,NA
63900053,NA,Abi,Ediba/Anong,2022,44,158,44,36,1,0.8181818181818182,0.8181818181818182,NA,NA,NA
28045295,NA,Abi,Ediba/Anong,2022,31,45,20,13,0.6451612903225806,0.41935483870967744,0.65,NA,NA,NA
62086120,NA,Abi,Usumotong,2022,81,147,67,13,0.8271604938271605,0.16049382716049382,0.19402985074626866,NA,NA,NA
13028489,NA,Yakurr,Biko Biko,2022,18,94,18,21,1,1.1666666666666667,1.1666666666666667,NA,NA,NA
20143259,NA,Yakurr,Ikpakapit,2022,82,289,75,61,0.9146341463414634,0.7439024390243902,0.8133333333333334,NA,NA,NA
34257127,NA,Yakurr,Biko Biko,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
34224575,NA,Yakurr,Biko Biko,2022,271,1155,234,213,0.8634686346863468,0.7859778597785978,0.9102564102564102,NA,NA,NA
44605404,NA,Yakurr,Ikpakapit,2022,83,484,79,63,0.9518072289156626,0.7590361445783133,0.7974683544303798,NA,NA,NA
16038982,NA,Yakurr,Ikpakapit,2022,73,169,40,16,0.547945205479452,0.2191780821917808,0.4,NA,NA,NA
57060432,NA,Abi,Itigidi,2022,50,115,36,22,0.72,0.44,0.6111111111111112,NA,NA,NA
50271045,NA,Abi,Afafanyi/Igonigoni,2022,36,65,30,9,0.8333333333333334,0.25,0.3,NA,NA,NA
57037841,NA,Abi,Itigidi,2022,50,79,51,17,1.02,0.34,0.3333333333333333,NA,NA,NA
67460819,NA,Abi,Itigidi,2022,259,675,238,115,0.918918918918919,0.444015444015444,0.4831932773109244,NA,NA,NA
75306464,NA,Abi,Ekureku 2,2022,26,61,23,17,0.8846153846153846,0.6538461538461539,0.7391304347826086,NA,NA,NA
50597237,NA,Abi,Ediba/Anong,2022,82,134,42,23,0.5121951219512195,0.2804878048780488,0.5476190476190477,NA,NA,NA
57613044,NA,Abi,Ekureku 2,2022,36,113,25,32,0.6944444444444444,0.8888888888888888,1.28,NA,NA,NA
16428793,NA,Abi,Itigidi,2022,89,276,67,15,0.7528089887640449,0.16853932584269662,0.22388059701492538,NA,NA,NA
17354125,NA,Abi,Ekureku 2,2022,129,367,111,76,0.8604651162790697,0.5891472868217055,0.6846846846846847,NA,NA,NA
17158837,NA,Abi,Ekureku 2,2022,67,284,64,51,0.9552238805970149,0.7611940298507462,0.796875,NA,NA,NA
55007518,NA,Abi,Ekureku 2,2022,119,495,119,122,1,1.0252100840336134,1.0252100840336134,NA,NA,NA
70260459,NA,Abi,Ekureku 1,2022,36,54,22,8,0.6111111111111112,0.2222222222222222,0.36363636363636365,NA,NA,NA
50241062,NA,Yakurr,Ikpakapit,2022,152,418,147,59,0.9671052631578947,0.3881578947368421,0.4013605442176871,NA,NA,NA
69080223,NA,Abi,Ediba/Anong,2022,75,120,56,20,0.7466666666666667,0.26666666666666666,0.35714285714285715,NA,NA,NA
33572715,NA,Abi,Ediba/Anong,2022,265,511,261,77,0.9849056603773585,0.29056603773584905,0.2950191570881226,NA,NA,NA
51687109,NA,Abi,Adadama,2022,34,135,29,23,0.8529411764705882,0.6764705882352942,0.7931034482758621,NA,NA,NA
42459545,NA,Abi,Adadama,2022,30,128,32,36,1.0666666666666667,1.2,1.125,NA,NA,NA
64030011,NA,Abi,Adadama,2022,56,69,40,1,0.7142857142857143,0.017857142857142856,0.025,NA,NA,NA
64407426,NA,Abi,Ekureku 1,2022,32,123,33,31,1.03125,0.96875,0.9393939393939394,NA,NA,NA
36889206,NA,Abi,Adadama,2022,529,1003,478,62,0.9035916824196597,0.11720226843100189,0.1297071129707113,NA,NA,NA
52725218,NA,Abi,Adadama,2022,77,146,41,25,0.5324675324675324,0.3246753246753247,0.6097560975609756,NA,NA,NA
23740129,NA,Abi,Adadama,2022,182,285,69,68,0.3791208791208791,0.37362637362637363,0.9855072463768116,NA,NA,NA
49411258,NA,Abi,Adadama,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
33939556,NA,Yakurr,Epenti,2022,30,178,27,31,0.9,1.0333333333333334,1.1481481481481481,NA,NA,NA
54317346,NA,Yakurr,Ajere,2022,61,164,61,27,1,0.4426229508196721,0.4426229508196721,NA,NA,NA
35804563,NA,Yakurr,Epenti,2022,77,259,66,55,0.8571428571428571,0.7142857142857143,0.8333333333333334,NA,NA,NA
53018489,NA,Abi,Ekureku 1,2022,42,152,53,26,1.2619047619047619,0.6190476190476191,0.49056603773584906,NA,NA,NA
43603099,NA,Abi,Ekureku 1,2022,45,170,42,25,0.9333333333333333,0.5555555555555556,0.5952380952380952,NA,NA,NA
12862259,NA,Abi,Ekureku 1,2022,54,181,62,42,1.1481481481481481,0.7777777777777778,0.6774193548387096,NA,NA,NA
60355876,NA,Akpabuyo,Edem Odo,2022,47,101,65,33,1.3829787234042554,0.7021276595744681,0.5076923076923077,NA,NA,NA
75639307,NA,Calabar Municipal,Edim Otop,2022,23,59,17,12,0.7391304347826086,0.5217391304347826,0.7058823529411765,NA,NA,NA
70186556,NA,Calabar South,Calabar South Ward 8,2022,345,690,315,55,0.9130434782608695,0.15942028985507245,0.1746031746031746,NA,NA,NA
40461802,NA,Calabar South,Calabar South Ward 11,2022,97,221,97,10,1,0.10309278350515463,0.10309278350515463,NA,NA,NA
75724635,NA,Calabar South,Calabar South Ward 11,2022,113,251,106,31,0.9380530973451328,0.2743362831858407,0.29245283018867924,NA,NA,NA
76709244,NA,Calabar South,Calabar South Ward 11,2022,67,121,58,8,0.8656716417910447,0.11940298507462686,0.13793103448275862,NA,NA,NA
52286865,NA,Calabar South,Calabar South Ward 11,2022,213,668,238,117,1.1173708920187793,0.5492957746478874,0.49159663865546216,NA,NA,NA
49474094,NA,Calabar South,Calabar South Ward 11,2022,170,363,175,28,1.0294117647058822,0.16470588235294117,0.16,NA,NA,NA
59847719,NA,Calabar South,Calabar South Ward 9,2022,237,460,237,0,1,0,0,NA,NA,NA
50140446,NA,Calabar South,Calabar South Ward 7,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
55769978,NA,Calabar South,Calabar South Ward 8,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
85418939,NA,Calabar South,Calabar South Ward 5,2022,299,698,254,125,0.8494983277591973,0.4180602006688963,0.4921259842519685,NA,NA,NA
28171667,NA,Calabar South,Calabar South Ward 8,2022,252,661,252,20,1,0.07936507936507936,0.07936507936507936,NA,NA,NA
14905844,NA,Calabar South,Calabar South Ward 11,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
79867870,NA,Calabar South,Calabar South Ward 11,2022,207,496,181,68,0.8743961352657005,0.3285024154589372,0.3756906077348066,NA,NA,NA
52029999,NA,Calabar South,Calabar South Ward 12,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
78447579,NA,Calabar South,Calabar South Ward 11,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
51714589,NA,Calabar South,Calabar South Ward 11,2022,197,498,189,69,0.9593908629441624,0.350253807106599,0.36507936507936506,NA,NA,NA
56412230,NA,Calabar South,Calabar South Ward 11,2022,185,418,164,46,0.8864864864864865,0.24864864864864866,0.2804878048780488,NA,NA,NA
43699759,NA,Calabar South,Calabar South Ward 11,2022,1,1,0,0,0,0,NA,NA,NA,NA
79617606,NA,Calabar South,Calabar South Ward 11,2022,190,396,185,43,0.9736842105263158,0.22631578947368422,0.23243243243243245,NA,NA,NA
50118210,NA,Calabar South,Calabar South Ward 8,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
27027636,NA,Calabar South,Calabar South Ward 12,2022,22,27,9,0,0.4090909090909091,0,0,NA,NA,NA
45003729,NA,Calabar South,Calabar South Ward 12,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
23850157,NA,Calabar South,Calabar South Ward 12,2022,13,26,11,4,0.8461538461538461,0.3076923076923077,0.36363636363636365,NA,NA,NA
64798434,NA,Calabar South,Calabar South Ward 12,2022,3,7,3,0,1,0,0,NA,NA,NA
63996933,NA,Calabar South,Calabar South Ward 12,2022,226,434,206,5,0.911504424778761,0.022123893805309734,0.024271844660194174,NA,NA,NA
13553588,NA,Calabar South,Calabar South Ward 12,2022,13,18,14,1,1.0769230769230769,0.07692307692307693,0.07142857142857142,NA,NA,NA
51404551,NA,Calabar South,Calabar South Ward 5,2022,11,14,7,1,0.6363636363636364,0.09090909090909091,0.14285714285714285,NA,NA,NA
23298898,NA,Calabar South,Calabar South Ward 12,2022,513,2068,426,281,0.8304093567251462,0.5477582846003899,0.6596244131455399,NA,NA,NA
82824846,NA,Calabar South,Calabar South Ward 12,2022,308,567,307,7,0.9967532467532467,0.022727272727272728,0.02280130293159609,NA,NA,NA
82537043,NA,Calabar South,Calabar South Ward 12,2022,304,476,199,36,0.6546052631578947,0.11842105263157894,0.18090452261306533,NA,NA,NA
37472089,NA,Calabar South,Calabar South Ward 7,2022,523,1105,525,57,1.0038240917782026,0.1089866156787763,0.10857142857142857,NA,NA,NA
80670005,NA,Calabar South,Calabar Ward 1,2022,35,108,21,2,0.6,0.05714285714285714,0.09523809523809523,NA,NA,NA
38110107,NA,Calabar South,Calabar South Ward 12,2022,226,505,222,67,0.9823008849557522,0.29646017699115046,0.30180180180180183,NA,NA,NA
72259857,NA,Calabar Municipal,Edim Otop,2022,122,166,37,43,0.30327868852459017,0.3524590163934426,1.162162162162162,NA,NA,NA
44109521,NA,Calabar South,Calabar Ward 10,2022,102,175,102,17,1,0.16666666666666666,0.16666666666666666,NA,NA,NA
36751476,NA,Calabar South,Calabar South Ward 12,2022,366,818,366,59,1,0.16120218579234974,0.16120218579234974,NA,NA,NA
57101542,NA,Calabar Municipal,Akim,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
81851286,NA,Calabar South,Calabar South Ward 12,2022,3,16,2,5,0.6666666666666666,1.6666666666666667,2.5,NA,NA,NA
40013891,NA,Akpabuyo,Edem Odo,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
75315584,NA,Calabar Municipal,Big Qua,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
41435844,NA,Calabar South,Calabar South Ward 4,2022,188,392,187,34,0.9946808510638298,0.18085106382978725,0.18181818181818182,NA,NA,NA
32119746,NA,Calabar South,Calabar South Ward 6,2022,621,1208,482,223,0.7761674718196457,0.35909822866344604,0.46265560165975106,NA,NA,NA
72884757,NA,Calabar South,Calabar South Ward 4,2022,18,36,12,1,0.6666666666666666,0.05555555555555555,0.08333333333333333,NA,NA,NA
79696319,NA,Calabar South,Calabar South Ward 4,2022,32,161,24,33,0.75,1.03125,1.375,NA,NA,NA
61771815,NA,Calabar South,Calabar South Ward 2,2022,221,470,172,50,0.77828054298642535,0.22624434389140272,0.29069767441860467,NA,NA,NA
29670894,NA,Calabar South,Calabar South Ward 5,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
16565917,NA,Calabar South,Calabar South Ward 3,2022,235,629,216,120,0.9191489361702128,0.5106382978723404,0.5555555555555556,NA,NA,NA
65641915,NA,Calabar South,Calabar South Ward 3,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
68208446,NA,Calabar South,Calabar South Ward 3,2022,113,326,113,56,1,0.49557522123893805,0.49557522123893805,NA,NA,NA
72864218,NA,Calabar Municipal,Big Qua,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
19217879,NA,Calabar Municipal,Diamond,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
19853657,NA,Odukpani,Creek Town 1,2022,40,104,28,8,0.7,0.2,0.2857142857142857,NA,NA,NA
18866619,NA,Calabar South,Calabar Ward 10,2022,36,106,33,20,0.9166666666666666,0.5555555555555556,0.6060606060606061,NA,NA,NA
38954769,NA,Calabar South,Calabar South Ward 6,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
42233265,NA,Calabar South,Calabar Ward 1,2022,84,178,84,6,1,0.07142857142857142,0.07142857142857142,NA,NA,NA
53942470,NA,Calabar Municipal,Diamond,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
44390148,NA,Calabar South,Calabar Ward 1,2022,112,261,99,62,0.8839285714285714,0.5535714285714286,0.6262626262626263,NA,NA,NA
57622540,NA,Calabar Municipal,Akim,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
73778382,NA,Calabar Municipal,Akim,2022,3,3,1,0,0.3333333333333333,0,0,NA,NA,NA
24050287,NA,Calabar Municipal,Diamond,2022,101,164,60,12,0.594059405940594,0.1188118811881188,0.2,NA,NA,NA
60751779,NA,Calabar Municipal,Diamond,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
48856985,NA,Calabar Municipal,Big Qua,2022,108,367,107,67,0.9907407407407407,0.6203703703703703,0.6261682242990654,NA,NA,NA
49729677,NA,Calabar Municipal,Diamond,2022,39,77,21,10,0.5384615384615384,0.2564102564102564,0.47619047619047616,NA,NA,NA
31352027,NA,Calabar Municipal,Diamond,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
84194724,NA,Calabar Municipal,Big Qua,2022,1,10,0,0,0,0,NA,NA,NA,NA
86190734,NA,Calabar Municipal,Diamond,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
16927272,NA,Calabar Municipal,Ikot Ansa,2022,37,114,25,17,0.6756756756756757,0.4594594594594595,0.68,NA,NA,NA
72084565,NA,Odukpani,Creek Town 2,2022,20,31,16,3,0.8,0.15,0.1875,NA,NA,NA
12822344,NA,Odukpani,Creek Town 2,2022,39,88,35,10,0.8974358974358975,0.2564102564102564,0.2857142857142857,NA,NA,NA
81773517,NA,Odukpani,Creek Town 2,2022,39,74,21,0,0.5384615384615384,0,0,NA,NA,NA
15969361,NA,Odukpani,Creek Town 2,2022,85,206,63,17,0.7411764705882353,0.2,0.2698412698412698,NA,NA,NA
61118096,NA,Odukpani,Creek Town 2,2022,72,124,67,7,0.9305555555555556,0.09722222222222222,0.1044776119402985,NA,NA,NA
38489080,NA,Odukpani,Creek Town 2,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
73774224,NA,Odukpani,Akamkpa,2022,115,158,62,9,0.5391304347826087,0.0782608695652174,0.14516129032258066,NA,NA,NA
50315522,NA,Odukpani,Ekori-Anaku,2022,42,73,40,0,0.9523809523809523,0,0,NA,NA,NA
16459317,NA,Odukpani,Akamkpa,2022,35,112,35,31,1,0.8857142857142857,0.8857142857142857,NA,NA,NA
36577745,NA,Odukpani,Akamkpa,2022,54,150,43,22,0.7962962962962963,0.4074074074074074,0.5116279069767442,NA,NA,NA
57204005,NA,Odukpani,Ekori-Anaku,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
55508817,NA,Calabar Municipal,Diamond,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
56687071,NA,Odukpani,Creek Town 1,2022,141,236,137,8,0.9716312056737588,0.05673758865248227,0.058394160583941604,NA,NA,NA
38390229,NA,Odukpani,Creek Town 1,2022,74,130,64,2,0.8648648648648649,0.02702702702702703,0.03125,NA,NA,NA
64058206,NA,Odukpani,Adiabo-Efut,2022,64,161,67,6,1.046875,0.09375,0.08955223880597014,NA,NA,NA
14981516,NA,Calabar Municipal,Ikot Ansa,2022,311,929,118,61,0.37942122186495175,0.19614147909967847,0.5169491525423728,NA,NA,NA
24673196,NA,Calabar Municipal,Kasuk,2022,54,87,22,15,0.4074074074074074,0.2777777777777778,0.6818181818181818,NA,NA,NA
13097284,NA,Odukpani,Odukpani Central,2022,33,64,24,8,0.7272727272727273,0.24242424242424243,0.3333333333333333,NA,NA,NA
42507076,NA,Calabar Municipal,Ikot Ansa,2022,45,49,19,5,0.4222222222222222,0.1111111111111111,0.2631578947368421,NA,NA,NA
73531536,NA,Calabar Municipal,Ikot Effanga,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
52056268,NA,Odukpani,Creek Town 2,2022,2,2,0,0,0,0,NA,NA,NA,NA
40173057,NA,Odukpani,Ekori-Anaku,2022,39,70,44,0,1.1282051282051282,0,0,NA,NA,NA
72607656,NA,Odukpani,Adiabo-Efut,2022,60,88,59,3,0.9833333333333333,0.05,0.05084745762711865,NA,NA,NA
56079290,NA,Odukpani,Creek Town 2,2022,45,85,45,12,1,0.26666666666666666,0.26666666666666666,NA,NA,NA
12571072,NA,Calabar Municipal,Akim,2022,6,19,3,4,0.5,0.6666666666666666,1.3333333333333333,NA,NA,NA
50527057,NA,Calabar Municipal,Akim,2022,86,190,85,29,0.9883720930232558,0.3372093023255814,0.3411764705882353,NA,NA,NA
62034035,NA,Calabar Municipal,Akim,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
85343667,NA,Calabar Municipal,Edim Otop,2022,36,100,34,13,0.9444444444444444,0.3611111111111111,0.38235294117647056,NA,NA,NA
64291146,NA,Calabar Municipal,Ediba/Anong,2022,22,24,10,0,0.45454545454545453,0,0,NA,NA,NA
44710382,NA,Calabar Municipal,Ediba/Anong,2022,45,377,10,4,0.2222222222222222,0.08888888888888889,0.4,NA,NA,NA
51309120,NA,Calabar Municipal,Big Qua,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
14897790,NA,Calabar Municipal,Big Qua,2022,4,7,1,2,0.25,0.5,2,NA,NA,NA
48151024,NA,Calabar Municipal,Edim Otop,2022,1109,6369,795,336,0.7168620378719567,0.30297565374211,0.4226415094339623,NA,NA,NA
20027708,NA,Calabar Municipal,Edim Otop,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
41588931,NA,Calabar Municipal,Edim Otop,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
60505762,NA,Calabar Municipal,Edim Otop,2022,26,38,11,8,0.4230769230769231,0.3076923076923077,0.7272727272727273,NA,NA,NA
14041510,NA,Calabar Municipal,Ediba/Anong,2022,94,173,57,23,0.6063829787234043,0.24468085106382978,0.40350877192982454,NA,NA,NA
82694386,NA,Calabar Municipal,Edim Otop,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
76656061,NA,Calabar Municipal,Edim Otop,2022,28,82,29,5,1.0357142857142858,0.17857142857142858,0.1724137931034483,NA,NA,NA
60224498,NA,Calabar Municipal,Ikot Ansa,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
80420885,NA,Calabar Municipal,Ikot Ishie,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
71057223,NA,Calabar Municipal,Ediba/Anong,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
53897004,NA,Calabar Municipal,Ikot Effanga,2022,8,44,0,1,0,0.125,NA,NA,NA,NA
14185145,NA,Calabar Municipal,Big Qua,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
40224662,NA,Calabar Municipal,Akim,2022,20,86,7,0,0.35,0,0,NA,NA,NA
42327683,NA,Calabar Municipal,Big Qua,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
30801151,NA,Calabar Municipal,Big Qua,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
52807817,NA,Calabar Municipal,Ediba/Anong,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
12970150,NA,Calabar Municipal,Big Qua,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
87111018,NA,Calabar Municipal,Ikot Ishie,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
71943247,NA,Calabar Municipal,Ediba/Anong,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
39919200,NA,Calabar Municipal,Ikot Ishie,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
50387107,NA,Calabar Municipal,Ediba/Anong,2022,75,190,69,15,0.92,0.2,0.21739130434782608,NA,NA,NA
45630417,NA,Calabar Municipal,Akim,2022,19,30,11,0,0.5789473684210527,0,0,NA,NA,NA
48604383,NA,Calabar Municipal,Ikot Effanga,2022,13,35,12,5,0.9230769230769231,0.38461538461538464,0.4166666666666667,NA,NA,NA
76951742,NA,Calabar Municipal,Ikot Ishie,2022,231,307,103,23,0.4458874458874459,0.09956709956709957,0.22330097087378642,NA,NA,NA
31131762,NA,Calabar Municipal,Ikot Ansa,2022,13,17,0,0,0,0,NA,NA,NA,NA
80591933,NA,Calabar Municipal,Kasuk,2022,22,32,11,3,0.5,0.13636363636363635,0.2727272727272727,NA,NA,NA
52509119,NA,Calabar Municipal,Kasuk,2022,188,264,94,27,0.5,0.14361702127659576,0.2872340425531915,NA,NA,NA
64007260,NA,Calabar Municipal,Ikot Ishie,2022,20,44,6,6,0.3,0.3,1,NA,NA,NA
49138225,NA,Calabar Municipal,Ikot Ansa,2022,6,9,0,0,0,0,NA,NA,NA,NA
20866763,NA,Calabar Municipal,Ikot Effanga,2022,338,1562,213,10,0.6301775147928994,0.029585798816568046,0.046948356807511735,NA,NA,NA
21449187,NA,Calabar Municipal,Ikot Ansa,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
49463828,NA,Calabar Municipal,Ikot Ansa,2022,64,482,105,123,1.640625,1.921875,1.1714285714285715,NA,NA,NA
13601359,NA,Calabar Municipal,Ediba/Anong,2022,147,303,125,20,0.8503401360544217,0.1360544217687075,0.16,NA,NA,NA
50138937,NA,Calabar Municipal,Ikot Omin,2022,19,43,6,10,0.3157894736842105,0.5263157894736842,1.6666666666666667,NA,NA,NA
72238005,NA,Calabar Municipal,Ikot Effanga,2022,250,407,126,28,0.504,0.112,0.2222222222222222,NA,NA,NA
78898214,NA,Calabar Municipal,Diamond,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
82510221,NA,Calabar Municipal,Ikot Effanga,2022,18,26,8,7,0.4444444444444444,0.3888888888888889,0.875,NA,NA,NA
61009934,NA,Calabar Municipal,Ikot Omin,2022,24,59,21,3,0.875,0.125,0.14285714285714285,NA,NA,NA
70790082,NA,Calabar Municipal,Ikot Effanga,2022,44,169,12,12,0.2727272727272727,0.2727272727272727,1,NA,NA,NA
81670277,NA,Calabar Municipal,Kasuk,2022,12,15,0,1,0,0.08333333333333333,NA,NA,NA,NA
87577816,NA,Calabar Municipal,Ikot Omin,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
16811037,NA,Calabar Municipal,Ikot Omin,2022,174,521,171,69,0.9827586206896551,0.39655172413793105,0.40350877192982454,NA,NA,NA
21782580,NA,Calabar Municipal,Ikot Effanga,2022,4,18,4,4,1,1,1,NA,NA,NA
32522477,NA,Calabar Municipal,Ikot Omin,2022,5,18,5,10,1,2,2,NA,NA,NA
32606269,NA,Calabar Municipal,Ikot Omin,2022,60,70,17,9,0.2833333333333333,0.15,0.5294117647058824,NA,NA,NA
61925154,NA,Odukpani,Odukpani Central,2022,47,91,45,0,0.9574468085106383,0,0,NA,NA,NA
26565437,NA,Odukpani,Odukpani Central,2022,10,38,8,8,0.8,0.8,1,NA,NA,NA
16933459,NA,Calabar Municipal,Ikot Omin,2022,80,286,73,42,0.9125,0.525,0.5753424657534246,NA,NA,NA
73525312,NA,Calabar Municipal,Ikot Effanga,2022,61,151,47,20,0.7704918032786885,0.32786885245901637,0.425531914893617,NA,NA,NA
86475934,NA,Odukpani,Odukpani Central,2022,16,37,14,7,0.875,0.4375,0.5,NA,NA,NA
28258671,NA,Odukpani,Adiabo-Efut,2022,48,139,36,21,0.75,0.4375,0.5833333333333334,NA,NA,NA
84907302,NA,Akamkpa,Awi,2022,212,603,204,79,0.9622641509433962,0.37264150943396224,0.3872549019607843,NA,NA,NA
84157645,NA,Odukpani,Odot,2022,95,215,46,18,0.4842105263157895,0.18947368421052632,0.391304347826087,NA,NA,NA
65815596,NA,Yakurr,Ikpakapit,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
16970736,NA,Odukpani,Odot,2022,46,75,46,0,1,0,0,NA,NA,NA
58586037,NA,Odukpani,Onimankiong,2022,153,394,120,95,0.7843137254901961,0.6209150326797386,0.7916666666666666,NA,NA,NA
61998868,NA,Odukpani,Ekori-Anaku,2022,129,187,111,0,0.8604651162790697,0,0,NA,NA,NA
